temperature_K,zero_vibr_energy,log10_k_diss_level_0,log10_k_diss_level_1,log10_k_diss_level_2,log10_k_diss_level_3,log10_k_diss_level_4,log10_k_diss_level_5,log10_k_diss_level_6,log10_k_diss_level_7,log10_k_diss_level_8,log10_k_diss_level_9,log10_k_diss_level_10,log10_k_diss_level_11,log10_k_diss_level_12,log10_k_diss_level_13,log10_k_diss_level_14,log10_k_diss_level_15,log10_k_diss_level_16,log10_k_diss_level_17,log10_k_diss_level_18,log10_k_diss_level_19,log10_k_diss_level_20,log10_k_diss_level_21,log10_k_diss_level_22,log10_k_diss_level_23,log10_k_diss_level_24,log10_k_diss_level_25,log10_k_diss_level_26,log10_k_diss_level_27,log10_k_diss_level_28,log10_k_diss_level_29,log10_k_diss_level_30,log10_k_diss_level_31,log10_k_diss_level_32,log10_k_diss_level_33,log10_k_diss_level_34,log10_k_diss_level_35,log10_k_diss_level_36,log10_k_diss_level_37,log10_k_diss_level_38,log10_k_diss_level_39,log10_k_diss_level_40,log10_k_diss_level_41,log10_k_diss_level_42,log10_k_diss_level_43,log10_k_diss_level_44,log10_k_diss_level_45,log10_k_diss_level_46,reaction_N2N,reaction_N2N2,reaction_N2O,reaction_NON,reaction_NOO,reaction_O2O,reaction_O2O2
3500,0.117307957868172,-19.163346418024354,-18.802304280129064,-18.446679554446536,-18.096472240976773,-17.75168233971978,-17.41230985067554,-17.078354773844048,-16.749817109225337,-16.426696856819387,-16.1089940166262,-15.796708588645757,-15.489840572878094,-15.188389969323193,-14.892356777981055,-14.601740998851666,-14.316542631935054,-14.036761677231189,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3550,0.117307957868172,-19.027368117365757,-18.67103915908166,-18.320056892077478,-17.974421316353222,-17.634132431908895,-17.299190238744483,-16.96959473685998,-16.645345926255413,-16.32644380693077,-16.01288837888605,-15.704679642121233,-15.401817596636358,-15.104302242431404,-14.81213357950637,-14.525311607861244,-14.243836327496057,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3600,0.117307957868172,-18.895116174828235,-18.543369685764063,-18.196901128347314,-17.855710502577995,-17.51979780845611,-17.18916304598165,-16.863806215154604,-16.543727315974998,-16.22892634844282,-15.919403312558071,-15.615158208320736,-15.316191035730842,-15.022501794788377,-14.73409048549334,-14.450957107845715,-14.173101661845534,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3650,0.117307957868172,-18.766437927999867,-18.419148569244282,-18.077070263205293,-17.7402030098829,-17.408546809277112,-17.08210166138791,-16.760867566215293,-16.444844523759286,-16.134032534019877,-15.828431596997062,-15.528041712690829,-15.232862881101209,-14.942895102228183,-14.658138376071754,-14.378592702631908,-14.10425808190867,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3700,0.117307957868172,-18.641188957407028,-18.298236471178555,-17.960429963195505,-17.627769433457885,-17.300254881965696,-16.97788630871893,-16.66066371371757,-16.34858709696166,-16.041656458451172,-15.73987179818611,-15.443233116166459,-15.151740412392252,-14.865393686863468,-14.584192939580113,-14.30813817054217,-14.037229379749666,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3750,0.117307957868172,-18.519232537143267,-18.1805014757969,-17.84685305050868,-17.518287261278623,-17.194804108106723,-16.87640359099297,-16.56308570993736,-16.25485046493992,-15.951697856000637,-15.653627883119505,-15.360640546296514,-15.072735845531692,-14.789913780825026,-14.512174352176512,-14.23951755958614,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3800,0.117307957868172,-18.40043912887358,-18.0658186017359,-17.736219032375956,-17.411640420793752,-17.092082766989293,-16.77754607096257,-16.468030332713568,-16.16353555224232,-15.864061729548808,-15.569608864633038,-15.28017695749499,-14.995766008134698,-14.716376016552141,-14.442006982747325,-14.172658906720232,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3850,0.117307957868172,-18.28468591526965,-17.954069351913237,-17.628413667136005,-17.307718860937964,-16.991984933319113,-16.681211884279445,-16.37539971381895,-16.074548421937653,-15.778658008635547,-15.487728473912627,-15.201759817768881,-14.920752040204334,-14.644705141218976,-14.373619120812805,-14.107493978985806,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3900,0.117307957868172,-18.17185636933655,-17.845141298029077,-17.523328563683467,-17.206418166299724,-16.89441010587785,-16.587304382417834,-16.28510099591967,-15.987799946383385,-15.695401233808965,-15.40790485819641,-15.125310819545705,-14.84761911785688,-14.574829753129917,-14.30694272536482,-14.043958034561573,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3950,0.117307957868172,-18.06183985644969,-17.73892769662527,-17.420860811339942,-17.107639200593702,-16.799262864386556,-16.495731802718495,-16.19704601558951,-15.903205502999628,-15.614210264948833,-15.330060301437129,-15.0507556124645,-14.776296198030973,-14.506682058136535,-14.241913192781187,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4000,0.117307957868172,-17.95453126623942,-17.635327133940468,-17.32091263748502,-17.011287776873083,-16.70645255210466,-16.406406963179744,-16.111151010098325,-15.820684692860429,-15.53500801146604,-15.254120965915163,-14.978023556207782,-14.706715782343924,-14.440197644323575,-14.178469142146735,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4050,0.117307957868172,-17.84983067174309,-17.534243197071927,-17.223391090547665,-16.917274352170306,-16.61589298193985,-16.319246979856292,-16.027336345919625,-15.74016108012987,-15.457721182487015,-15.180016652991064,-14.907047491641999,-14.638813698439849,-14.375315273384599,-14.11655221647625,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4100,0.117307957868172,-17.7476430134965,-17.43558416919801,-17.128207746192665,-16.825513744480464,-16.52750216406141,-16.2341730049355,-15.945526267102718,-15.661561950563092,-15.382280055316613,-15.107680581363278,-14.837763528703073,-14.572528897336026,-14.311976687262124,-14.056106898481366,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4150,0.117307957868172,-17.64787780646105,-17.339262746831636,-17.035278434745496,-16.73592487020264,-16.441202053203064,-16.151109983746768,-15.865648661833733,-15.584818087463992,-15.30861826063753,-15.037049181354348,-14.77011084961443,-14.507803265417806,-14.25012642876446,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4200,0.117307957868172,-17.55044886788322,-17.24519577726852,-16.944522988085453,-16.64843050033401,-16.356918314014198,-16.06998642912601,-15.787634845669439,-15.509863563644508,-15.236672583051202,-14.968061903889526,-14.704031526159461,-14.444581449861039,-14.189711674994243,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4250,0.117307957868172,-17.455274064362303,-17.153304014566842,-16.855865004403448,-16.562957033872124,-16.27458010297287,-15.990734211705684,-15.711419360070554,-15.436635548067505,-15.166382775696524,-14.900661042957614,-14.63947034985076,-14.382810696375987,-14.130682082533284,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4300,0.117307957868172,-17.362275076562803,-17.063511892549716,-16.769231629370278,-16.479434287024493,-16.19411986551236,-15.913288364833873,-15.636939784989023,-15.365074125977838,-15.097691387800301,-14.834791570456415,-14.576374673946166,-14.32244069826958,-14.072989643426643,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4350,0.117307957868172,-17.271377180151465,-16.97574731346069,-16.684553352394683,-16.397795296953444,-16.115473147136978,-15.837586902945276,-15.564136564378328,-15.295122131436163,-15.030543604118764,-14.770400982426134,-14.514694266358257,-14.263423455915163,-14.016588551096836,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4400,0.117307957868172,-17.182509041668425,-16.889941451027006,-16.601763816770838,-16.31797613889993,-16.038578417414275,-15.763570652313874,-15.492952843598715,-15.22672499126882,-14.964887095324183,-14.7074391557648,-14.454381172590656,-14.205713145801782,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4450,0.117307957868172,-17.095602528157574,-16.80602856679726,-16.520799642622674,-16.239915755633824,-15.963376905830712,-15.691183093213327,-15.423334317781663,-15.159830579535743,-14.900671878475556,-14.645858214601102,-14.395389587912367,-14.14926599840938,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4500,0.117307957868172,-17.010592529486058,-16.723945838721036,-16.4416002616497,-16.16355579827205,-15.889812448588085,-15.620370212597802,-15.35522909030119,-15.094389081698274,-14.837850186789044,-14.585612405573496,-14.33767573805162,-14.094040184223443,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4550,0.117307957868172,-16.927416792376675,-16.643633201028692,-16.364107762766416,-16.08884047758985,-15.817831345499002,-15.551080366493858,-15.288587540574413,-15.030352867740689,-14.776376347992676,-14.526657981330372,-14.281197767753767,-14.039995707262882,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4600,0.117307957868172,-16.846015765262,-16.565033194551475,-16.288266747806468,-16.01571642502697,-15.747382226212993,-15.483264151364525,-15.223362200481558,-14.967676373564117,-14.71620667061219,-14.468953091625776,-14.225915636604865,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4650,0.117307957868172,-16.766332453145587,-16.48809082669615,-16.21402419653389,-15.944132562658808,-15.6784159250709,-15.416874283770161,-15.159507638756585,-14.906315990030196,-14.65729933759098,-14.412457681438935,-14.171791021574053,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4700,0.117307957868172,-16.688312281725146,-16.412753440355143,-16.141329340268456,-15.874039981465087,-15.61088536394504,-15.351865487708302,-15.096980352754873,-14.84622995908477,-14.599614306697983,-14.357133395594515,-14.118787225774351,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4750,0.117307957868172,-16.611902970095155,-16.3389705910938,-16.07013354349027,-15.805391827284566,-15.54474544247669,-15.288194389066636,-15.035738667054392,-14.787378276439986,-14.543113217223405,-14.302943489404647,-14.066869092983703,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4800,0.117307957868172,-16.53705441140335,-16.266693932011275,-16.000390192841945,-15.738143193895368,-15.479952935171541,-15.225819416670461,-14.975742638392116,-14.729722600336533,-14.487759302503699,-14.249852744893612,-14.016002927506262,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4850,0.117307957868172,-16.46371856088713,-16.19587710572121,-15.932054592994414,-15.672251022706742,-15.416466394858201,-15.16470070944878,-14.916953966478475,-14.673226165947305,-14.433517307855261,-14.197827392202345,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4900,0.117307957868172,-16.39184933076279,-16.126475642943788,-15.865083868886208,-15.607674008590044,-15.3542460620553,-15.104800029281968,-14.859335910270042,-14.617853705019543,-14.380353413530463,-14.146835035802798,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
4950,0.117307957868172,-16.32140249148297,-16.058446867241614,-15.799436873885572,-15.544372511414846,-15.293253779829438,-15.046080679129341,-14.802853209314549,-14.563571370385082,-14.32823516234093,-14.096844585182092,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
5000,0.117307957868172,-16.25233557891674,-15.991749805469436,-15.735074103460814,-15.482308472890878,-15.23345291375963,-14.98850742606706,-14.747472009813162,-14.51034666499796,-14.277131391621442,-14.047826189683606,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
5050,0.117307957868172,-16.18460780704169,-15.92634510354175,-15.671957613977218,-15.421445338348095,-15.174808276654383,-14.93204642889608,-14.693159795073171,-14.458148375185685,-14.227012169233607,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
5100,0.117307957868172,-16.118179985769945,-15.86219494715333,-15.610050946268684,-15.361747983116006,-15.1172860576953,-14.876665170006557,-14.639885320049771,-14.406946507824964,-14.177848733332125,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
5150,0.117307957868172,-16.053014443559114,-15.799262987116135,-15.54931905365968,-15.30318264318975,-15.060853755706347,-14.822332391209468,-14.587618549699103,-14.356712231175273,-14.12961343563797,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
5200,0.117307957868172,-15.98907495448626,-15.737514269001919,-15.489728234137967,-15.245716849894409,-15.005480116271245,-14.769018033268468,-14.536330600886073,-14.307417819124078,-14.082279687982474,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
5250,0.117307957868172,-15.92632666948728,-15.676915166803527,-15.431246066401455,-15.189319368281065,-14.95113507244236,-14.716693178885333,-14.485993687609977,-14.259036598616312,-14.035821911904328,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
5300,0.117307957868172,-15.864736051486764,-15.617433320349537,-15.373841349523342,-15.133960139008181,-14.897789688804059,-14.665329998910963,-14.436581069328891,-14.211542900057863,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
5350,0.117307957868172,-15.804270814163782,-15.55903757622673,-15.317484045998922,-15.07961022348036,-14.845416108671046,-14.614901701570973,-14.388067002180135,-14.164912010498552,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
5400,0.117307957868172,-15.744899864118013,-15.501697931983086,-15.26214522795487,-15.02624175203337,-14.793987504218585,-14.565382484510508,-14.340426692909135,-14.119120129414485,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
5450,0.117307957868172,-15.686593246217868,-15.445385483400647,-15.207797026317976,-14.973827874969858,-14.743478029356295,-14.51674748947728,-14.293636255332808,-14.074144326922896,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
